,index,binned,distance,position
90763,79,,0.3636929,79797979.798
90764,80,,0.37546352,80808080.808
90765,81,,0.36001515,81818181.818
90766,82,,0.3540154,82828282.828
90767,83,,0.37393975,83838383.838
90768,84,,0.35609585,84848484.848
90769,85,,0.34280562,85858585.859
90770,86,,0.346665,86868686.869
90771,87,,0.33778098,87878787.879
90772,88,,0.34351918,88888888.889
90773,89,,0.34414905,89898989.899
90774,90,,0.33838508,90909090.909
90775,91,,0.34654394,91919191.919
90776,92,,0.32861507,92929292.929
90777,93,,0.3524248,93939393.939
90778,94,,0.35325974,94949494.949
90779,95,,0.3381186,95959595.96
90780,96,,0.33463278,96969696.97
90781,97,,0.36409456,97979797.98
90782,98,,0.3871772,98989898.99
90783,0,,0.39192113,0.0
90784,1,,0.31340966,1010101.01
90785,2,,0.30772644,2020202.02
90786,3,,0.2964762,3030303.03
90787,4,,0.29350445,4040404.04
90788,5,,0.2968139,5050505.051
90789,6,,0.2866294,6060606.061
90790,7,,0.2862715,7070707.071
90791,8,,0.28567183,8080808.081
90792,9,,0.29401392,9090909.091
90793,10,,0.2876527,10101010.101
90794,11,,0.29241687,11111111.111
90795,12,,0.2913992,12121212.121
90796,13,,0.2977439,13131313.131
90797,14,,0.293758,14141414.141
90798,15,,0.28940013,15151515.152
90799,16,,0.2983026,16161616.162
90800,17,,0.29921564,17171717.172
90801,18,,0.2957012,18181818.182
90802,19,,0.29637754,19191919.192
90803,20,,0.29011297,20202020.202
90804,21,,0.29195648,21212121.212
90805,22,,0.28897652,22222222.222
90806,23,,0.28937885,23232323.232
90807,24,,0.28584796,24242424.242
90808,25,,0.29280335,25252525.253
90809,26,,0.28865296,26262626.263
90810,27,,0.2820927,27272727.273
90811,28,,0.28685912,28282828.283
90812,29,,0.2922286,29292929.293
90813,30,,0.2891144,30303030.303
90814,31,,0.28897142,31313131.313
90815,32,,0.28652877,32323232.323
90816,33,,0.28666106,33333333.333
90817,34,,0.28915018,34343434.343
90818,35,,0.27995023,35353535.354
90819,36,,0.2792642,36363636.364
90820,37,,0.2890951,37373737.374
90821,38,,0.2881076,38383838.384
90822,39,,0.28702578,39393939.394
90823,40,,0.288812,40404040.404
90824,41,,0.2763953,41414141.414
90825,42,,0.2780393,42424242.424
90826,43,,0.28213215,43434343.434
90827,44,,0.28956723,44444444.444
90828,45,,0.27582234,45454545.455
90829,46,,0.27246675,46464646.465
90830,47,,0.27572432,47474747.475
90831,48,,0.27192044,48484848.485
90832,49,,0.27626497,49494949.495
90833,50,,0.28244892,50505050.505
90834,51,,0.28296024,51515151.515
90835,52,,0.27659023,52525252.525
90836,53,,0.2762476,53535353.535
90837,54,,0.28478146,54545454.545
90838,55,,0.2768525,55555555.556
90839,56,,0.27666515,56565656.566
90840,57,,0.27250382,57575757.576
90841,58,,0.2727492,58585858.586
90842,59,,0.27120158,59595959.596
90843,60,,0.2773837,60606060.606
90844,61,,0.27427626,61616161.616
90845,62,,0.27440143,62626262.626
