,Unnamed: 0,index,binned,distance,position
5473,5473,48,,0.17983364,137142.857
5474,5474,49,,0.17366882,140000.0
5475,5475,50,,0.1717483,142857.143
5476,5476,51,,0.17183067,145714.286
5477,5477,52,,0.17123199,148571.429
5478,5478,53,,0.17395462,151428.571
5479,5479,54,,0.17464602,154285.714
5480,5480,55,,0.16876395,157142.857
5481,5481,56,,0.16710214,160000.0
5482,5482,57,,0.16966224,162857.143
5483,5483,58,,0.16952333,165714.286
5484,5484,59,,0.1583052,168571.429
5485,5485,60,,0.14606439,171428.571
5486,5486,61,,0.14474978,174285.714
5487,5487,62,,0.14193706,177142.857
5488,5488,63,,0.14510268,180000.0
5489,5489,64,,0.14985043,182857.143
5490,5490,65,,0.14851502,185714.286
5491,5491,66,,0.14433521,188571.429
5492,5492,67,,0.13882968,191428.571
5493,5493,68,,0.14257923,194285.714
5494,5494,69,,0.14138289,197142.857
5495,5495,70,,0.14074583,200000.0
5496,5496,71,,0.14037542,202857.143
5497,5497,72,,0.13952062,205714.286
5498,5498,73,,0.13577083,208571.429
5499,5499,74,,0.13714258,211428.571
5500,5500,75,,0.13950998,214285.714
5501,5501,76,,0.13681035,217142.857
5502,5502,77,,0.13962574,220000.0
5503,5503,78,,0.13462284,222857.143
5504,5504,79,,0.13751373,225714.286
5505,5505,80,,0.13416302,228571.429
5506,5506,81,,0.13577156,231428.571
5507,5507,82,,0.13420956,234285.714
5508,5508,83,,0.1369679,237142.857
5509,5509,84,,0.13114434,240000.0
5510,5510,85,,0.13100949,242857.143
5511,5511,86,,0.124833934,245714.286
5512,5512,87,,0.13309008,248571.429
5513,5513,88,,0.12508857,251428.571
5514,5514,89,,0.12875512,254285.714
5515,5515,90,,0.12996928,257142.857
5516,5516,91,,0.13164333,260000.0
5517,5517,92,,0.12711999,262857.143
5518,5518,93,,0.12386669,265714.286
5519,5519,94,,0.12603053,268571.429
5520,5520,95,,0.11725644,271428.571
5521,5521,96,,0.121063,274285.714
5522,5522,97,,0.12458426,277142.857
5523,5523,98,,0.12182694,280000.0
5524,5524,99,,0.11767222,282857.143
5525,5525,100,,0.11619872,285714.286
5526,5526,101,,0.11626599,288571.429
5527,5527,102,,0.11805048,291428.571
5528,5528,103,,0.12136463,294285.714
5529,5529,104,,0.12260912,297142.857
5530,5530,105,,0.12050861,300000.0
5531,5531,106,,0.11784758,302857.143
5532,5532,107,,0.11936522,305714.286
5533,5533,108,,0.11930503,308571.429
5534,5534,109,,0.11513624,311428.571
5535,5535,110,,0.11668769,314285.714
5536,5536,111,,0.117458776,317142.857
5537,5537,112,,0.11801906,320000.0
5538,5538,113,,0.11749306,322857.143
5539,5539,114,,0.11342604,325714.286
5540,5540,115,,0.11710532,328571.429
5541,5541,116,,0.11934426,331428.571
5542,5542,117,,0.113655135,334285.714
5543,5543,118,,0.11563094,337142.857
5544,5544,119,,0.11567508,340000.0
5545,5545,120,,0.11458356,342857.143
5546,5546,121,,0.10707178,345714.286
5547,5547,122,,0.116178796,348571.429
5548,5548,123,,0.117476314,351428.571
5549,5549,124,,0.1158356,354285.714
5550,5550,125,,0.11064044,357142.857
5551,5551,126,,0.111112334,360000.0
5552,5552,127,,0.11168403,362857.143
5553,5553,128,,0.11249821,365714.286
5554,5554,129,,0.11605325,368571.429
5555,5555,130,,0.11745594,371428.571
5556,5556,131,,0.11362456,374285.714
5557,5557,132,,0.11446674,377142.857
5558,5558,133,,0.119217254,380000.0
5559,5559,134,,0.11293242,382857.143
5560,5560,135,,0.11329516,385714.286
5561,5561,136,,0.11857389,388571.429
5562,5562,137,,0.11920249,391428.571
5563,5563,138,,0.11018025,394285.714
5564,5564,139,,0.11408813,397142.857
5565,5565,140,,0.10678975,400000.0
5566,5566,141,,0.11495134,402857.143
5567,5567,142,,0.11374954,405714.286
5568,5568,143,,0.11745711,408571.429
5569,5569,144,,0.11927689,411428.571
5570,5570,145,,0.11725904,414285.714
5571,5571,146,,0.12551486,417142.857
5572,5572,147,,0.122608475,420000.0
5573,5573,148,,0.117531694,422857.143
5574,5574,149,,0.11625192,425714.286
5575,5575,150,,0.12094913,428571.429
5576,5576,151,,0.11427647,431428.571
5577,5577,152,,0.11331004,434285.714
5578,5578,153,,0.10880254,437142.857
5579,5579,154,,0.11054128,440000.0
5580,5580,155,,0.10949513,442857.143
5581,5581,156,,0.10096909,445714.286
5582,5582,157,,0.11239516,448571.429
5583,5583,158,,0.10777338,451428.571
5584,5584,159,,0.117628515,454285.714
5585,5585,160,,0.11827892,457142.857
5586,5586,161,,0.11609888,460000.0
5587,5587,162,,0.13434139,462857.143
5588,5588,163,,0.11694623,465714.286
5589,5589,164,,0.12444873,468571.429
5590,5590,165,,0.11644706,471428.571
5591,5591,166,,0.11885684,474285.714
5592,5592,167,,0.13904332,477142.857
5593,5593,168,,0.11624835,480000.0
5594,5594,169,,0.11380401,482857.143
5595,5595,170,,0.11080346,485714.286
5596,5596,171,,0.107504554,488571.429
5597,5597,172,,0.12911938,491428.571
5598,5598,173,,0.113304526,494285.714
5599,5599,174,,0.12224724,497142.857
5600,5600,0,,0.43732142,0.0
5601,5601,1,,0.43060926,2857.143
5602,5602,2,,0.41757384,5714.286
5603,5603,3,,0.41483057,8571.429
5604,5604,4,,0.4043743,11428.571
5605,5605,5,,0.40387812,14285.714
5606,5606,6,,0.38924098,17142.857
5607,5607,7,,0.3902731,20000.0
5608,5608,8,,0.38026783,22857.143
5609,5609,9,,0.37692818,25714.286
5610,5610,10,,0.3719923,28571.429
5611,5611,11,,0.371519,31428.571
5612,5612,12,,0.36276546,34285.714
5613,5613,13,,0.36195776,37142.857
5614,5614,14,,0.35151938,40000.0
5615,5615,15,,0.35151032,42857.143
5616,5616,16,,0.34672663,45714.286
5617,5617,17,,0.33726618,48571.429
5618,5618,18,,0.33284914,51428.571
5619,5619,19,,0.330832,54285.714
5620,5620,20,,0.33325687,57142.857
5621,5621,21,,0.3311849,60000.0
5622,5622,22,,0.32928354,62857.143
5623,5623,23,,0.32568067,65714.286
5624,5624,24,,0.32269725,68571.429
5625,5625,25,,0.32205153,71428.571
5626,5626,26,,0.3153055,74285.714
5627,5627,27,,0.32072246,77142.857
5628,5628,28,,0.3202078,80000.0
5629,5629,29,,0.31866235,82857.143
5630,5630,30,,0.30901507,85714.286
5631,5631,31,,0.3118916,88571.429
5632,5632,32,,0.30310413,91428.571
5633,5633,33,,0.30034167,94285.714
5634,5634,34,,0.2999489,97142.857
5635,5635,35,,0.29900834,100000.0
5636,5636,36,,0.2922574,102857.143
5637,5637,37,,0.2861523,105714.286
5638,5638,38,,0.2852945,108571.429
5639,5639,39,,0.28276202,111428.571
5640,5640,40,,0.28024936,114285.714
5641,5641,41,,0.27853224,117142.857
5642,5642,42,,0.27758038,120000.0
5643,5643,43,,0.27213445,122857.143
5644,5644,44,,0.2759882,125714.286
5645,5645,45,,0.2754526,128571.429
5646,5646,46,,0.27209315,131428.571
5647,5647,47,,0.2668413,134285.714
5648,5648,48,,0.2699325,137142.857
5649,5649,49,,0.26598138,140000.0
5650,5650,50,,0.26399744,142857.143
5651,5651,51,,0.2631112,145714.286
5652,5652,52,,0.2612363,148571.429
5653,5653,53,,0.25301513,151428.571
5654,5654,54,,0.25499737,154285.714
5655,5655,55,,0.25345346,157142.857
5656,5656,56,,0.25012708,160000.0
5657,5657,57,,0.24442174,162857.143
5658,5658,58,,0.24841173,165714.286
5659,5659,59,,0.2427423,168571.429
5660,5660,60,,0.2430707,171428.571
5661,5661,61,,0.23721513,174285.714
5662,5662,62,,0.23712347,177142.857
5663,5663,63,,0.23483866,180000.0
5664,5664,64,,0.23575997,182857.143
5665,5665,65,,0.233867,185714.286
5666,5666,66,,0.23172992,188571.429
5667,5667,67,,0.23078524,191428.571
5668,5668,68,,0.23174612,194285.714
5669,5669,69,,0.23223385,197142.857
5670,5670,70,,0.22967958,200000.0
5671,5671,71,,0.22940329,202857.143
5672,5672,72,,0.22931336,205714.286
5673,5673,73,,0.22614114,208571.429
5674,5674,74,,0.22226322,211428.571
5675,5675,75,,0.22996454,214285.714
5676,5676,76,,0.2263751,217142.857
5677,5677,77,,0.2212678,220000.0
5678,5678,78,,0.2200315,222857.143
5679,5679,79,,0.2189204,225714.286
5680,5680,80,,0.21618423,228571.429
5681,5681,81,,0.21592861,231428.571
5682,5682,82,,0.21124749,234285.714
5683,5683,83,,0.21235873,237142.857
5684,5684,84,,0.21366654,240000.0
5685,5685,85,,0.20589982,242857.143
5686,5686,86,,0.20004158,245714.286
5687,5687,87,,0.19937485,248571.429
5688,5688,88,,0.19268474,251428.571
5689,5689,89,,0.18452752,254285.714
5690,5690,90,,0.18348254,257142.857
5691,5691,91,,0.18109553,260000.0
5692,5692,92,,0.1797307,262857.143
5693,5693,93,,0.17430341,265714.286
5694,5694,94,,0.17234643,268571.429
5695,5695,95,,0.17412171,271428.571
5696,5696,96,,0.17785117,274285.714
5697,5697,97,,0.17082389,277142.857
5698,5698,98,,0.16823103,280000.0
5699,5699,99,,0.16687213,282857.143
5700,5700,100,,0.16098526,285714.286
5701,5701,101,,0.16002513,288571.429
5702,5702,102,,0.16080561,291428.571
5703,5703,103,,0.15387131,294285.714
5704,5704,104,,0.15409124,297142.857
5705,5705,105,,0.14721256,300000.0
5706,5706,106,,0.14682394,302857.143
5707,5707,107,,0.14630134,305714.286
5708,5708,108,,0.14476849,308571.429
5709,5709,109,,0.13969415,311428.571
5710,5710,110,,0.13756771,314285.714
5711,5711,111,,0.13820367,317142.857
5712,5712,112,,0.14481251,320000.0
5713,5713,113,,0.13775629,322857.143
5714,5714,114,,0.13893613,325714.286
5715,5715,115,,0.1346561,328571.429
5716,5716,116,,0.1303744,331428.571
5717,5717,117,,0.13440537,334285.714
5718,5718,118,,0.13045682,337142.857
5719,5719,119,,0.12821011,340000.0
5720,5720,120,,0.13376476,342857.143
5721,5721,121,,0.13472618,345714.286
5722,5722,122,,0.12848963,348571.429
5723,5723,123,,0.13159823,351428.571
5724,5724,124,,0.1327519,354285.714
5725,5725,125,,0.129598,357142.857
5726,5726,126,,0.13099118,360000.0
5727,5727,127,,0.12961565,362857.143
5728,5728,128,,0.12978688,365714.286
5729,5729,129,,0.12970452,368571.429
5730,5730,130,,0.12932508,371428.571
5731,5731,131,,0.13524595,374285.714
5732,5732,132,,0.13111745,377142.857
5733,5733,133,,0.13796492,380000.0
5734,5734,134,,0.13786982,382857.143
5735,5735,135,,0.13532124,385714.286
5736,5736,136,,0.13723378,388571.429
5737,5737,137,,0.13942209,391428.571
5738,5738,138,,0.13692342,394285.714
5739,5739,139,,0.14174865,397142.857
5740,5740,140,,0.15052399,400000.0
5741,5741,141,,0.14126398,402857.143
5742,5742,142,,0.14485018,405714.286
5743,5743,143,,0.14279085,408571.429
5744,5744,144,,0.13567209,411428.571
5745,5745,145,,0.12708063,414285.714
5746,5746,146,,0.1319259,417142.857
5747,5747,147,,0.12961441,420000.0
5748,5748,148,,0.13894704,422857.143
5749,5749,149,,0.13350926,425714.286
5750,5750,150,,0.13919106,428571.429
5751,5751,151,,0.14809166,431428.571
5752,5752,152,,0.14274165,434285.714
5753,5753,153,,0.16568774,437142.857
5754,5754,154,,0.17417602,440000.0
5755,5755,155,,0.17668986,442857.143
5756,5756,156,,0.17331803,445714.286
5757,5757,157,,0.1796641,448571.429
5758,5758,158,,0.18625933,451428.571
5759,5759,159,,0.19235191,454285.714
5760,5760,160,,0.1950909,457142.857
5761,5761,161,,0.21097946,460000.0
5762,5762,162,,0.1952652,462857.143
5763,5763,163,,0.21029295,465714.286
5764,5764,164,,0.22871575,468571.429
5765,5765,165,,0.2298792,471428.571
5766,5766,166,,0.22465447,474285.714
5767,5767,167,,0.25318247,477142.857
5768,5768,168,,0.25145447,480000.0
5769,5769,169,,0.2791394,482857.143
5770,5770,170,,0.29571936,485714.286
5771,5771,171,,0.27107278,488571.429
5772,5772,172,,0.2739614,491428.571
5773,5773,173,,0.18675923,494285.714
5774,5774,174,,0.12913477,497142.857
5775,5775,0,,0.30428052,0.0
5776,5776,1,,0.28141597,2857.143
5777,5777,2,,0.26339492,5714.286
5778,5778,3,,0.25005332,8571.429
5779,5779,4,,0.23129965,11428.571
5780,5780,5,,0.21065149,14285.714
5781,5781,6,,0.19587241,17142.857
5782,5782,7,,0.18925886,20000.0
5783,5783,8,,0.18348257,22857.143
5784,5784,9,,0.17711446,25714.286
5785,5785,10,,0.17456985,28571.429
5786,5786,11,,0.1710822,31428.571
5787,5787,12,,0.16576602,34285.714
5788,5788,13,,0.17099708,37142.857
5789,5789,14,,0.17188147,40000.0
5790,5790,15,,0.16851985,42857.143
5791,5791,16,,0.17221847,45714.286
5792,5792,17,,0.16801828,48571.429
5793,5793,18,,0.16802138,51428.571
5794,5794,19,,0.16379866,54285.714
5795,5795,20,,0.16212618,57142.857
5796,5796,21,,0.16122866,60000.0
5797,5797,22,,0.16160055,62857.143
5798,5798,23,,0.15913814,65714.286
5799,5799,24,,0.15900452,68571.429
5800,5800,25,,0.16167845,71428.571
5801,5801,26,,0.15885408,74285.714
5802,5802,27,,0.1548598,77142.857
5803,5803,28,,0.14944163,80000.0
5804,5804,29,,0.14673942,82857.143
5805,5805,30,,0.14652435,85714.286
5806,5806,31,,0.14828259,88571.429
5807,5807,32,,0.14853087,91428.571
5808,5808,33,,0.14866002,94285.714
5809,5809,34,,0.14933856,97142.857
5810,5810,35,,0.15569364,100000.0
5811,5811,36,,0.15829605,102857.143
5812,5812,37,,0.15316807,105714.286
5813,5813,38,,0.1598225,108571.429
5814,5814,39,,0.16621287,111428.571
5815,5815,40,,0.16152865,114285.714
5816,5816,41,,0.1640696,117142.857
5817,5817,42,,0.16894615,120000.0
5818,5818,43,,0.16697755,122857.143
5819,5819,44,,0.15988731,125714.286
5820,5820,45,,0.1530046,128571.429
5821,5821,46,,0.14899617,131428.571
5822,5822,47,,0.14441441,134285.714
5823,5823,48,,0.14137876,137142.857
5824,5824,49,,0.13922134,140000.0
5825,5825,50,,0.13725504,142857.143
5826,5826,51,,0.13773575,145714.286
5827,5827,52,,0.13438864,148571.429
5828,5828,53,,0.13009149,151428.571
5829,5829,54,,0.13206707,154285.714
5830,5830,55,,0.13423721,157142.857
5831,5831,56,,0.13361397,160000.0
5832,5832,57,,0.12878677,162857.143
5833,5833,58,,0.13126671,165714.286
5834,5834,59,,0.13413258,168571.429
5835,5835,60,,0.12741165,171428.571
5836,5836,61,,0.13020365,174285.714
5837,5837,62,,0.13111326,177142.857
5838,5838,63,,0.13066664,180000.0
5839,5839,64,,0.12629506,182857.143
5840,5840,65,,0.12836379,185714.286
5841,5841,66,,0.12818275,188571.429
5842,5842,67,,0.12766552,191428.571
5843,5843,68,,0.1260949,194285.714
5844,5844,69,,0.12619346,197142.857
5845,5845,70,,0.12375223,200000.0
5846,5846,71,,0.12108783,202857.143
5847,5847,72,,0.123457186,205714.286
5848,5848,73,,0.12058679,208571.429
5849,5849,74,,0.1216305,211428.571
5850,5850,75,,0.123944215,214285.714
5851,5851,76,,0.11648821,217142.857
5852,5852,77,,0.12004799,220000.0
5853,5853,78,,0.115121566,222857.143
5854,5854,79,,0.113687396,225714.286
5855,5855,80,,0.112914145,228571.429
5856,5856,81,,0.11287541,231428.571
5857,5857,82,,0.11452154,234285.714
5858,5858,83,,0.11899029,237142.857
5859,5859,84,,0.11608476,240000.0
5860,5860,85,,0.11711853,242857.143
5861,5861,86,,0.11619659,245714.286
5862,5862,87,,0.11256097,248571.429
5863,5863,88,,0.11533771,251428.571
5864,5864,89,,0.11690294,254285.714
5865,5865,90,,0.11727138,257142.857
5866,5866,91,,0.11693505,260000.0
5867,5867,92,,0.118557975,262857.143
5868,5868,93,,0.120447144,265714.286
5869,5869,94,,0.11776263,268571.429
5870,5870,95,,0.10932109,271428.571
5871,5871,96,,0.10997872,274285.714
5872,5872,97,,0.11194574,277142.857
5873,5873,98,,0.11118965,280000.0
5874,5874,99,,0.10895077,282857.143
5875,5875,100,,0.10803251,285714.286
5876,5876,101,,0.111673646,288571.429
5877,5877,102,,0.11115106,291428.571
5878,5878,103,,0.10990989,294285.714
5879,5879,104,,0.11245086,297142.857
5880,5880,105,,0.11267704,300000.0
5881,5881,106,,0.10826584,302857.143
5882,5882,107,,0.10942093,305714.286
5883,5883,108,,0.10882403,308571.429
5884,5884,109,,0.11366357,311428.571
5885,5885,110,,0.11190454,314285.714
5886,5886,111,,0.11582393,317142.857
5887,5887,112,,0.109856114,320000.0
5888,5888,113,,0.11567997,322857.143
5889,5889,114,,0.11648091,325714.286
5890,5890,115,,0.11536321,328571.429
5891,5891,116,,0.107949644,331428.571
5892,5892,117,,0.11677706,334285.714
5893,5893,118,,0.1102223,337142.857
5894,5894,119,,0.10937039,340000.0
5895,5895,120,,0.10645534,342857.143
5896,5896,121,,0.10710701,345714.286
5897,5897,122,,0.10115979,348571.429
5898,5898,123,,0.10063043,351428.571
5899,5899,124,,0.10343003,354285.714
5900,5900,125,,0.10330831,357142.857
5901,5901,126,,0.10004494,360000.0
5902,5902,127,,0.106249206,362857.143
5903,5903,128,,0.10825792,365714.286
5904,5904,129,,0.10607012,368571.429
5905,5905,130,,0.10388643,371428.571
5906,5906,131,,0.10545501,374285.714
5907,5907,132,,0.10700621,377142.857
5908,5908,133,,0.104968295,380000.0
5909,5909,134,,0.10434871,382857.143
5910,5910,135,,0.10228634,385714.286
5911,5911,136,,0.108910345,388571.429
5912,5912,137,,0.10767177,391428.571
5913,5913,138,,0.10283628,394285.714
5914,5914,139,,0.10247362,397142.857
5915,5915,140,,0.09777585,400000.0
5916,5916,141,,0.096906774,402857.143
5917,5917,142,,0.098241754,405714.286
5918,5918,143,,0.09697288,408571.429
5919,5919,144,,0.09935029,411428.571
5920,5920,145,,0.101100296,414285.714
5921,5921,146,,0.10491923,417142.857
5922,5922,147,,0.11070704,420000.0
5923,5923,148,,0.1143605,422857.143
5924,5924,149,,0.115155645,425714.286
5925,5925,150,,0.11098077,428571.429
5926,5926,151,,0.10857006,431428.571
5927,5927,152,,0.10500849,434285.714
5928,5928,153,,0.104881175,437142.857
5929,5929,154,,0.099243894,440000.0
5930,5930,155,,0.09382093,442857.143
5931,5931,156,,0.09609085,445714.286
5932,5932,157,,0.09419076,448571.429
5933,5933,158,,0.09245717,451428.571
5934,5934,159,,0.08932362,454285.714
5935,5935,160,,0.0872585,457142.857
5936,5936,161,,0.09491889,460000.0
5937,5937,162,,0.089074366,462857.143
5938,5938,163,,0.09593094,465714.286
5939,5939,164,,0.097081155,468571.429
5940,5940,165,,0.10982047,471428.571
5941,5941,166,,0.09014178,474285.714
5942,5942,167,,0.098661765,477142.857
5943,5943,168,,0.10634784,480000.0
5944,5944,169,,0.11999957,482857.143
5945,5945,170,,0.10268432,485714.286
5946,5946,171,,0.120916545,488571.429
5947,5947,172,,0.10145204,491428.571
5948,5948,173,,0.09729532,494285.714
5949,5949,174,,0.11022604,497142.857
5950,5950,0,,0.33169004,0.0
5951,5951,1,,0.32121277,2857.143
5952,5952,2,,0.30431187,5714.286
5953,5953,3,,0.30325326,8571.429
5954,5954,4,,0.28987786,11428.571
5955,5955,5,,0.2824012,14285.714
5956,5956,6,,0.28093997,17142.857
5957,5957,7,,0.27483496,20000.0
5958,5958,8,,0.26962954,22857.143
5959,5959,9,,0.2688498,25714.286
5960,5960,10,,0.26696506,28571.429
5961,5961,11,,0.25692874,31428.571
5962,5962,12,,0.25252035,34285.714
5963,5963,13,,0.25035322,37142.857
5964,5964,14,,0.2428074,40000.0
5965,5965,15,,0.23670308,42857.143
5966,5966,16,,0.24013588,45714.286
5967,5967,17,,0.24131434,48571.429
5968,5968,18,,0.23252714,51428.571
5969,5969,19,,0.23684126,54285.714
5970,5970,20,,0.22468212,57142.857
5971,5971,21,,0.21923305,60000.0
5972,5972,22,,0.2089907,62857.143
5973,5973,23,,0.20649444,65714.286
5974,5974,24,,0.20003611,68571.429
5975,5975,25,,0.19443287,71428.571
5976,5976,26,,0.19367418,74285.714
5977,5977,27,,0.1906067,77142.857
5978,5978,28,,0.18940888,80000.0
5979,5979,29,,0.18876247,82857.143
5980,5980,30,,0.1877767,85714.286
5981,5981,31,,0.18101795,88571.429
5982,5982,32,,0.17543401,91428.571
5983,5983,33,,0.17810003,94285.714
5984,5984,34,,0.17710958,97142.857
5985,5985,35,,0.17682043,100000.0
5986,5986,36,,0.18166225,102857.143
5987,5987,37,,0.18111517,105714.286
5988,5988,38,,0.17433126,108571.429
5989,5989,39,,0.17336099,111428.571
5990,5990,40,,0.17291272,114285.714
5991,5991,41,,0.16123566,117142.857
5992,5992,42,,0.16678992,120000.0
5993,5993,43,,0.16860987,122857.143
5994,5994,44,,0.16910118,125714.286
5995,5995,45,,0.16775309,128571.429
5996,5996,46,,0.16559874,131428.571
5997,5997,47,,0.17020693,134285.714
5998,5998,48,,0.16903023,137142.857
5999,5999,49,,0.16404435,140000.0
6000,6000,50,,0.15949464,142857.143
6001,6001,51,,0.1677664,145714.286
6002,6002,52,,0.16645701,148571.429
6003,6003,53,,0.16448073,151428.571
6004,6004,54,,0.1692986,154285.714
6005,6005,55,,0.16277759,157142.857
6006,6006,56,,0.16932097,160000.0
6007,6007,57,,0.15608548,162857.143
6008,6008,58,,0.16211379,165714.286
6009,6009,59,,0.15617742,168571.429
6010,6010,60,,0.15972802,171428.571
6011,6011,61,,0.16449016,174285.714
6012,6012,62,,0.16449389,177142.857
6013,6013,63,,0.16225344,180000.0
6014,6014,64,,0.16559604,182857.143
6015,6015,65,,0.15942025,185714.286
6016,6016,66,,0.1673556,188571.429
6017,6017,67,,0.15499297,191428.571
6018,6018,68,,0.1648493,194285.714
6019,6019,69,,0.16381706,197142.857
6020,6020,70,,0.15805243,200000.0
6021,6021,71,,0.16307172,202857.143
6022,6022,72,,0.15700723,205714.286
6023,6023,73,,0.1656993,208571.429
6024,6024,74,,0.16894574,211428.571
6025,6025,75,,0.16082583,214285.714
6026,6026,76,,0.17217301,217142.857
6027,6027,77,,0.16301227,220000.0
6028,6028,78,,0.16193233,222857.143
6029,6029,79,,0.16612948,225714.286
6030,6030,80,,0.16413997,228571.429
6031,6031,81,,0.1695729,231428.571
6032,6032,82,,0.17122635,234285.714
6033,6033,83,,0.17510122,237142.857
6034,6034,84,,0.16481982,240000.0
6035,6035,85,,0.17088978,242857.143
6036,6036,86,,0.16756037,245714.286
6037,6037,87,,0.16990985,248571.429
6038,6038,88,,0.16856956,251428.571
6039,6039,89,,0.17367952,254285.714
6040,6040,90,,0.17697608,257142.857
6041,6041,91,,0.17540671,260000.0
6042,6042,92,,0.17575993,262857.143
6043,6043,93,,0.1716274,265714.286
6044,6044,94,,0.17325337,268571.429
6045,6045,95,,0.16717382,271428.571
6046,6046,96,,0.17069618,274285.714
6047,6047,97,,0.16440628,277142.857
6048,6048,98,,0.16771214,280000.0
6049,6049,99,,0.18171494,282857.143
6050,6050,100,,0.17781319,285714.286
6051,6051,101,,0.18127468,288571.429
6052,6052,102,,0.17749394,291428.571
6053,6053,103,,0.17805031,294285.714
6054,6054,104,,0.17847079,297142.857
6055,6055,105,,0.17297052,300000.0
6056,6056,106,,0.16929342,302857.143
6057,6057,107,,0.1733192,305714.286
6058,6058,108,,0.17779134,308571.429
6059,6059,109,,0.17728963,311428.571
6060,6060,110,,0.17506212,314285.714
6061,6061,111,,0.18125309,317142.857
6062,6062,112,,0.16627535,320000.0
6063,6063,113,,0.17090346,322857.143
6064,6064,114,,0.17111099,325714.286
6065,6065,115,,0.17337143,328571.429
6066,6066,116,,0.16591483,331428.571
6067,6067,117,,0.1697672,334285.714
6068,6068,118,,0.17003283,337142.857
6069,6069,119,,0.16917202,340000.0
6070,6070,120,,0.16839117,342857.143
6071,6071,121,,0.17551614,345714.286
6072,6072,122,,0.17648128,348571.429
6073,6073,123,,0.16903102,351428.571
6074,6074,124,,0.17365234,354285.714
6075,6075,125,,0.18158725,357142.857
6076,6076,126,,0.17988034,360000.0
6077,6077,127,,0.18158919,362857.143
6078,6078,128,,0.18469161,365714.286
6079,6079,129,,0.18182032,368571.429
6080,6080,130,,0.1856185,371428.571
6081,6081,131,,0.18354528,374285.714
6082,6082,132,,0.17805532,377142.857
6083,6083,133,,0.17592187,380000.0
6084,6084,134,,0.17842251,382857.143
6085,6085,135,,0.18670481,385714.286
6086,6086,136,,0.18588455,388571.429
6087,6087,137,,0.18287894,391428.571
6088,6088,138,,0.18449533,394285.714
6089,6089,139,,0.18475579,397142.857
6090,6090,140,,0.18829232,400000.0
6091,6091,141,,0.18187878,402857.143
6092,6092,142,,0.18527369,405714.286
6093,6093,143,,0.18243243,408571.429
6094,6094,144,,0.18933338,411428.571
6095,6095,145,,0.18422693,414285.714
6096,6096,146,,0.19584137,417142.857
6097,6097,147,,0.18290952,420000.0
6098,6098,148,,0.19648194,422857.143
6099,6099,149,,0.19227351,425714.286
6100,6100,150,,0.18902694,428571.429
6101,6101,151,,0.19435395,431428.571
6102,6102,152,,0.16719356,434285.714
6103,6103,153,,0.1764275,437142.857
6104,6104,154,,0.18502201,440000.0
6105,6105,155,,0.18490207,442857.143
6106,6106,156,,0.19286779,445714.286
6107,6107,157,,0.19187927,448571.429
6108,6108,158,,0.19251958,451428.571
6109,6109,159,,0.17299195,454285.714
6110,6110,160,,0.18432938,457142.857
6111,6111,161,,0.19902417,460000.0
6112,6112,162,,0.186806,462857.143
6113,6113,163,,0.18642552,465714.286
6114,6114,164,,0.19153863,468571.429
6115,6115,165,,0.21835321,471428.571
6116,6116,166,,0.17697221,474285.714
6117,6117,167,,0.17496942,477142.857
6118,6118,168,,0.14175819,480000.0
6119,6119,169,,0.16458002,482857.143
6120,6120,170,,0.18530737,485714.286
6121,6121,171,,0.17221504,488571.429
6122,6122,172,,0.14825112,491428.571
6123,6123,173,,0.1529879,494285.714
6124,6124,174,,0.25925925,497142.857
6125,6125,0,,0.4780854,0.0
6126,6126,1,,0.4811439,2857.143
6127,6127,2,,0.4774846,5714.286
6128,6128,3,,0.4760288,8571.429
6129,6129,4,,0.47148216,11428.571
6130,6130,5,,0.45973876,14285.714
6131,6131,6,,0.46870905,17142.857
6132,6132,7,,0.46583784,20000.0
6133,6133,8,,0.46641496,22857.143
6134,6134,9,,0.45496377,25714.286
6135,6135,10,,0.45622697,28571.429
6136,6136,11,,0.4557549,31428.571
6137,6137,12,,0.45687467,34285.714
6138,6138,13,,0.44546348,37142.857
6139,6139,14,,0.45126837,40000.0
6140,6140,15,,0.4445299,42857.143
6141,6141,16,,0.45136365,45714.286
6142,6142,17,,0.4434532,48571.429
6143,6143,18,,0.4474232,51428.571
6144,6144,19,,0.4421011,54285.714
6145,6145,20,,0.4358334,57142.857
6146,6146,21,,0.43334424,60000.0
6147,6147,22,,0.42941138,62857.143
6148,6148,23,,0.41070735,65714.286
6149,6149,24,,0.40039736,68571.429
6150,6150,25,,0.3990664,71428.571
6151,6151,26,,0.39419836,74285.714
6152,6152,27,,0.3759487,77142.857
6153,6153,28,,0.37937573,80000.0
6154,6154,29,,0.3872551,82857.143
6155,6155,30,,0.3820812,85714.286
6156,6156,31,,0.37356812,88571.429
6157,6157,32,,0.38576776,91428.571
6158,6158,33,,0.38046068,94285.714
6159,6159,34,,0.3832904,97142.857
6160,6160,35,,0.37994483,100000.0
6161,6161,36,,0.37157297,102857.143
6162,6162,37,,0.37546554,105714.286
6163,6163,38,,0.366961,108571.429
6164,6164,39,,0.35873243,111428.571
6165,6165,40,,0.35855946,114285.714
6166,6166,41,,0.35327604,117142.857
6167,6167,42,,0.35701358,120000.0
6168,6168,43,,0.3493746,122857.143
6169,6169,44,,0.3458496,125714.286
6170,6170,45,,0.34521258,128571.429
6171,6171,46,,0.3536877,131428.571
